"Town/County","FIPS","Year","Price Range","Measure Type","Variable","Value"
"Stamford","0900173070","2002","$100,000 to $199,999","Number","Number of Home Sales",18
"Sterling","0901573420","2002","$100,000 to $199,999","Number","Number of Home Sales",0
"Stonington","0901173770","2002","$100,000 to $199,999","Number","Number of Home Sales",0
"Stratford","0900174190","2002","$100,000 to $199,999","Number","Number of Home Sales",373
"Suffield","0900374540","2002","$100,000 to $199,999","Number","Number of Home Sales",65
"Thomaston","0900575730","2002","$100,000 to $199,999","Number","Number of Home Sales",73
"Thompson","0901575870","2002","$100,000 to $199,999","Number","Number of Home Sales",115
"Tolland","0901376290","2002","$100,000 to $199,999","Number","Number of Home Sales",121
"Torrington","0900576570","2002","$100,000 to $199,999","Number","Number of Home Sales",577
"Trumbull","0900177200","2002","$100,000 to $199,999","Number","Number of Home Sales",6
"Union","0901377830","2002","$100,000 to $199,999","Number","Number of Home Sales",14
"Vernon","0901378250","2002","$100,000 to $199,999","Number","Number of Home Sales",319
"Voluntown","0901178600","2002","$100,000 to $199,999","Number","Number of Home Sales",63
"Wallingford","0900978740","2002","$100,000 to $199,999","Number","Number of Home Sales",285
"Warren","0900579510","2002","$100,000 to $199,999","Number","Number of Home Sales",0
"Washington","0900579720","2002","$100,000 to $199,999","Number","Number of Home Sales",7
"Waterbury","0900980070","2002","$100,000 to $199,999","Number","Number of Home Sales",0
"Waterford","0901180280","2002","$100,000 to $199,999","Number","Number of Home Sales",1
"Watertown","0900580490","2002","$100,000 to $199,999","Number","Number of Home Sales",242
"West Hartford","0900382590","2002","$100,000 to $199,999","Number","Number of Home Sales",525
"West Haven","0900982870","2002","$100,000 to $199,999","Number","Number of Home Sales",709
"Westbrook","0900781680","2002","$100,000 to $199,999","Number","Number of Home Sales",16
"Weston","0900183430","2002","$100,000 to $199,999","Number","Number of Home Sales",0
"Westport","0900183500","2002","$100,000 to $199,999","Number","Number of Home Sales",2
"Wethersfield","0900384900","2002","$100,000 to $199,999","Number","Number of Home Sales",388
"Willington","0901385950","2002","$100,000 to $199,999","Number","Number of Home Sales",28
"Wilton","0900186370","2002","$100,000 to $199,999","Number","Number of Home Sales",0
"Winchester","0900586440","2002","$100,000 to $199,999","Number","Number of Home Sales",0
"Windham","0901586790","2002","$100,000 to $199,999","Number","Number of Home Sales",273
"Windsor","0900387000","2002","$100,000 to $199,999","Number","Number of Home Sales",489
"Windsor Locks","0900387070","2002","$100,000 to $199,999","Number","Number of Home Sales",186
"Wolcott","0900987560","2002","$100,000 to $199,999","Number","Number of Home Sales",174
"Woodbridge","0900987700","2002","$100,000 to $199,999","Number","Number of Home Sales",13
"Woodbury","0900587910","2002","$100,000 to $199,999","Number","Number of Home Sales",14
"Woodstock","0901588190","2002","$100,000 to $199,999","Number","Number of Home Sales",81
"Andover","0901301080","2002","$200,000 to $299,000","Number","Number of Home Sales",34
"Ansonia","0900901220","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Ashford","0901501430","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Avon","0900302060","2002","$200,000 to $299,000","Number","Number of Home Sales",89
"Barkhamsted","0900502760","2002","$200,000 to $299,000","Number","Number of Home Sales",38
"Beacon Falls","0900903250","2002","$200,000 to $299,000","Number","Number of Home Sales",83
"Berlin","0900304300","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Bethany","0900904580","2002","$200,000 to $299,000","Number","Number of Home Sales",26
"Bethel","0900104720","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Bethlehem","0900504930","2002","$200,000 to $299,000","Number","Number of Home Sales",23
"Bloomfield","0900305910","2002","$200,000 to $299,000","Number","Number of Home Sales",92
"Bolton","0901306260","2002","$200,000 to $299,000","Number","Number of Home Sales",18
"Bozrah","0901106820","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Branford","0900907310","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Bridgeport","0900108070","2002","$200,000 to $299,000","Number","Number of Home Sales",374
"Bridgewater","0900508210","2002","$200,000 to $299,000","Number","Number of Home Sales",7
"Bristol","0900308490","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Brookfield","0900108980","2002","$200,000 to $299,000","Number","Number of Home Sales",111
"Brooklyn","0901509190","2002","$200,000 to $299,000","Number","Number of Home Sales",49
"Burlington","0900310100","2002","$200,000 to $299,000","Number","Number of Home Sales",101
"Canaan","0900510940","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Canterbury","0901512130","2002","$200,000 to $299,000","Number","Number of Home Sales",25
"Canton","0900312270","2002","$200,000 to $299,000","Number","Number of Home Sales",62
"Chaplin","0901513810","2002","$200,000 to $299,000","Number","Number of Home Sales",3
"Cheshire","0900914160","2002","$200,000 to $299,000","Number","Number of Home Sales",256
"Chester","0900714300","2002","$200,000 to $299,000","Number","Number of Home Sales",26
"Clinton","0900715350","2002","$200,000 to $299,000","Number","Number of Home Sales",165
"Colchester","0901115910","2002","$200,000 to $299,000","Number","Number of Home Sales",169
"Colebrook","0900516050","2002","$200,000 to $299,000","Number","Number of Home Sales",6
"Columbia","0901316400","2002","$200,000 to $299,000","Number","Number of Home Sales",50
"Cornwall","0900517240","2002","$200,000 to $299,000","Number","Number of Home Sales",10
"Coventry","0901317800","2002","$200,000 to $299,000","Number","Number of Home Sales",81
"Cromwell","0900718080","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Danbury","0900118500","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Darien","0900118850","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Deep River","0900719130","2002","$200,000 to $299,000","Number","Number of Home Sales",37
"Derby","0900919550","2002","$200,000 to $299,000","Number","Number of Home Sales",44
"Durham","0900720810","2002","$200,000 to $299,000","Number","Number of Home Sales",53
"East Granby","0900322070","2002","$200,000 to $299,000","Number","Number of Home Sales",35
"East Haddam","0900722280","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"East Hampton","0900722490","2002","$200,000 to $299,000","Number","Number of Home Sales",74
"East Hartford","0900322630","2002","$200,000 to $299,000","Number","Number of Home Sales",67
"East Haven","0900922910","2002","$200,000 to $299,000","Number","Number of Home Sales",118
"East Lyme","0901123400","2002","$200,000 to $299,000","Number","Number of Home Sales",167
"East Windsor","0900324800","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Eastford","0901521860","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Easton","0900123890","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Ellington","0901325360","2002","$200,000 to $299,000","Number","Number of Home Sales",46
"Enfield","0900325990","2002","$200,000 to $299,000","Number","Number of Home Sales",122
"Essex","0900726270","2002","$200,000 to $299,000","Number","Number of Home Sales",48
"Fairfield","0900126620","2002","$200,000 to $299,000","Number","Number of Home Sales",157
"Farmington","0900327600","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Franklin","0901129910","2002","$200,000 to $299,000","Number","Number of Home Sales",9
"Glastonbury","0900331240","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Goshen","0900532290","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Granby","0900332640","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Greenwich","0900133620","2002","$200,000 to $299,000","Number","Number of Home Sales",2
"Griswold","0901133900","2002","$200,000 to $299,000","Number","Number of Home Sales",53
"Groton","0901134250","2002","$200,000 to $299,000","Number","Number of Home Sales",171
"Guilford","0900934950","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Haddam","0900735230","2002","$200,000 to $299,000","Number","Number of Home Sales",62
"Hamden","0900935650","2002","$200,000 to $299,000","Number","Number of Home Sales",395
"Hampton","0901536000","2002","$200,000 to $299,000","Number","Number of Home Sales",5
"Hartford","0900337070","2002","$200,000 to $299,000","Number","Number of Home Sales",29
"Hartland","0900337140","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Harwinton","0900537280","2002","$200,000 to $299,000","Number","Number of Home Sales",40
"Hebron","0901337910","2002","$200,000 to $299,000","Number","Number of Home Sales",85
"Kent","0900540290","2002","$200,000 to $299,000","Number","Number of Home Sales",15
"Killingly","0901540500","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Killingworth","0900740710","2002","$200,000 to $299,000","Number","Number of Home Sales",35
"Lebanon","0901142390","2002","$200,000 to $299,000","Number","Number of Home Sales",48
"Ledyard","0901142600","2002","$200,000 to $299,000","Number","Number of Home Sales",153
"Lisbon","0901143230","2002","$200,000 to $299,000","Number","Number of Home Sales",18
"Litchfield","0900543370","2002","$200,000 to $299,000","Number","Number of Home Sales",49
"Lyme","0901144210","2002","$200,000 to $299,000","Number","Number of Home Sales",13
"Madison","0900944560","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Manchester","0900344700","2002","$200,000 to $299,000","Number","Number of Home Sales",219
"Mansfield","0901344910","2002","$200,000 to $299,000","Number","Number of Home Sales",63
"Marlborough","0900345820","2002","$200,000 to $299,000","Number","Number of Home Sales",66
"Meriden","0900946520","2002","$200,000 to $299,000","Number","Number of Home Sales",98
"Middlebury","0900946940","2002","$200,000 to $299,000","Number","Number of Home Sales",74
"Middlefield","0900747080","2002","$200,000 to $299,000","Number","Number of Home Sales",26
"Middletown","0900747360","2002","$200,000 to $299,000","Number","Number of Home Sales",1
"Milford","0900947535","2002","$200,000 to $299,000","Number","Number of Home Sales",572
"Monroe","0900148620","2002","$200,000 to $299,000","Number","Number of Home Sales",97
"Montville","0901148900","2002","$200,000 to $299,000","Number","Number of Home Sales",114
"Morris","0900549460","2002","$200,000 to $299,000","Number","Number of Home Sales",25
"Naugatuck","0900949950","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"New Britain","0900350440","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"New Canaan","0900150580","2002","$200,000 to $299,000","Number","Number of Home Sales",1
"New Fairfield","0900150860","2002","$200,000 to $299,000","Number","Number of Home Sales",140
"New Hartford","0900551350","2002","$200,000 to $299,000","Number","Number of Home Sales",24
"New Haven","0900952070","2002","$200,000 to $299,000","Number","Number of Home Sales",183
"New London","0901152350","2002","$200,000 to $299,000","Number","Number of Home Sales",44
"New Milford","0900552630","2002","$200,000 to $299,000","Number","Number of Home Sales",306
"Newington","0900352140","2002","$200,000 to $299,000","Number","Number of Home Sales",195
"Newtown","0900152980","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"Norfolk","0900553470","2002","$200,000 to $299,000","Number","Number of Home Sales",6
"North Branford","0900953890","2002","$200,000 to $299,000","Number","Number of Home Sales",157
"North Canaan","0900554030","2002","$200,000 to $299,000","Number","Number of Home Sales",0
"North Haven","0900954870","2002","$200,000 to $299,000","Number","Number of Home Sales",258
"North Stonington","0901155500","2002","$200,000 to $299,000","Number","Number of Home Sales",43
"Norwalk","0900156060","2002","$200,000 to $299,000","Number","Number of Home Sales",171
"Norwich","0901156270","2002","$200,000 to $299,000","Number","Number of Home Sales",70
"Old Lyme","0901157040","2002","$200,000 to $299,000","Number","Number of Home Sales",83
"Old Saybrook","0900757320","2002","$200,000 to $299,000","Number","Number of Home Sales",112
